data_type,group_id,k,n,N
fresh_produce,FP25,0,600,108863
fresh_produce,FP33,7,600,240516
fresh_produce,FP25,0,600,152372
fresh_produce,FP25,0,600,103420
fresh_produce,FP25,2,600,106957
fresh_produce,FP25,0,600,181970
fresh_produce,FP25,0,600,138347
fresh_produce,FP25,0,600,138347
fresh_produce,FP25,0,600,141673
fresh_produce,FP29,0,600,49330
fresh_produce,FP18,0,600,64692
fresh_produce,FP12,0,600,47125
fresh_produce,FP09,0,600,6811
fresh_produce,FP10,0,600,34560
fresh_produce,FP10,0,600,17280
fresh_produce,FP10,0,600,15120
fresh_produce,FP10,1,600,16800
fresh_produce,FP09,0,600,9401
fresh_produce,FP18,0,600,119880
fresh_produce,FP12,100,600,84375
fresh_produce,FP29,1,600,74450
fresh_produce,FP10,0,600,15600
fresh_produce,FP10,0,600,17280
fresh_produce,FP10,13,600,16800
fresh_produce,FP10,10,600,36000
fresh_produce,FP10,0,600,44564
fresh_produce,FP02,0,600,158760
fresh_produce,FP23,3,600,120020
fresh_produce,FP23,6,600,120020
fresh_produce,FP01,0,600,286800
fresh_produce,FP01,0,600,11250
fresh_produce,FP25,0,600,54433
fresh_produce,FP10,0,600,16800
fresh_produce,FP22,10,600,35760
fresh_produce,FP02,4,600,84014
fresh_produce,FP02,0,600,55196
fresh_produce,FP23,1,600,73219
fresh_produce,FP23,12,600,112644
fresh_produce,FP02,0,600,78851
fresh_produce,FP23,0,600,28151
fresh_produce,FP23,0,600,11264
fresh_produce,FP01,0,600,216000
fresh_produce,FP01,0,600,81000
fresh_produce,FP01,0,600,40500
fresh_produce,FP01,0,600,195585
fresh_produce,FP10,20,600,16800
fresh_produce,FP22,25,600,68112
fresh_produce,FP10,0,600,17280
fresh_produce,FP10,0,600,17280
fresh_produce,FP10,0,600,14820
fresh_produce,FP10,3,600,15120
fresh_produce,FP14,3,600,57600
fresh_produce,FP09,0,600,12159
fresh_produce,FP29,0,600,51110
fresh_produce,FP13,0,600,3002
fresh_produce,FP14,0,600,24876
fresh_produce,FP18,0,600,65358
fresh_produce,FP17,0,600,81732
fresh_produce,FP31,0,600,7368
fresh_produce,FP12,0,600,149456
fresh_produce,FP09,0,600,10752
fresh_produce,FP04,0,600,324000
fresh_produce,FP10,0,600,14784
fresh_produce,FP10,0,600,30240
fresh_produce,FP10,0,600,15120
fresh_produce,FP10,0,600,17280
fresh_produce,FP28,0,600,43920
fresh_produce,FP10,0,600,17280
fresh_produce,FP09,0,600,6468
fresh_produce,FP18,0,600,46080
fresh_produce,FP29,0,600,36000
fresh_produce,FP10,2,600,17280
fresh_produce,FP28,0,600,123012
fresh_produce,FP23,0,600,85050
fresh_produce,FP02,0,600,39690
fresh_produce,FP28,0,600,111240
fresh_produce,FP23,1,600,114305
fresh_produce,FP10,0,600,15120
fresh_produce,FP29,0,600,61560
fresh_produce,FP09,0,600,6797
fresh_produce,FP10,0,600,16800
fresh_produce,FP10,0,600,33600
fresh_produce,FP15,0,600,13664
fresh_produce,FP14,0,600,21432
fresh_produce,FP29,0,600,72327
fresh_produce,FP16,0,600,17248
fresh_produce,FP09,0,600,5908
fresh_produce,FP10,0,600,30240
fresh_produce,FP02,2,600,167580
fresh_produce,FP30,0,600,122100
fresh_produce,FP01,0,600,390000
fresh_produce,FP02,0,600,317520
fresh_produce,FP23,2,600,45360
fresh_produce,FP23,0,600,119700
fresh_produce,FP10,0,600,31200
fresh_produce,FP18,20,600,159480
fresh_produce,FP29,0,600,77700
fresh_produce,FP25,0,600,163300
fresh_produce,FP25,0,600,48383
fresh_produce,FP25,0,600,48383
fresh_produce,FP25,0,600,48347
fresh_produce,FP25,0,600,46850
fresh_produce,FP25,0,600,51710
fresh_produce,FP25,0,600,38253
fresh_produce,FP25,0,600,51710
fresh_produce,FP25,0,600,41617
fresh_produce,FP25,0,600,42963
fresh_produce,FP25,0,600,51710
fresh_produce,FP25,0,600,50363
fresh_produce,FP25,0,600,299383
fresh_produce,FP25,0,600,57320
fresh_produce,FP01,0,600,295800
fresh_produce,FP01,0,600,15000
fresh_produce,FP30,2,600,123972
fresh_produce,FP29,0,600,49232
fresh_produce,FP12,0,600,23312
fresh_produce,FP17,0,600,27468
fresh_produce,FP09,0,600,5348
fresh_produce,FP08,0,600,35820
fresh_produce,FP08,0,600,6900
fresh_produce,FP10,0,600,30240
fresh_produce,FP10,0,600,14784
fresh_produce,FP10,0,600,30240
fresh_produce,FP29,0,600,32670
fresh_produce,FP12,0,600,41062
fresh_produce,FP18,0,600,27720
fresh_produce,FP09,0,600,4676
fresh_produce,FP10,0,600,7392
fresh_produce,FP10,0,600,30240
fresh_produce,FP10,0,600,33600
fresh_produce,FP29,0,600,65600
fresh_produce,FP12,10,600,21250
fresh_produce,FP31,2,600,9100
fresh_produce,FP23,12,600,28350
fresh_produce,FP02,12,600,92610
fresh_produce,FP23,5,600,107100
fresh_produce,FP28,3,600,108000
fresh_produce,FP28,0,600,145152
fresh_produce,FP28,2,600,116694
fresh_produce,FP10,0,600,13416
fresh_produce,FP22,4,600,48600
fresh_produce,FP10,0,600,13416
fresh_produce,FP28,0,600,109260
fresh_produce,FP28,0,600,113940
fresh_produce,FP25,0,600,57153
fresh_produce,FP25,0,600,108000
fresh_produce,FP25,0,600,36667
fresh_produce,FP25,0,600,36667
fresh_produce,FP09,0,600,8988
fresh_produce,FP14,0,600,53082
fresh_produce,FP12,0,600,79062
fresh_produce,FP31,0,600,9162
fresh_produce,FP29,0,600,57703
fresh_produce,FP12,0,600,165094
fresh_produce,FP14,5,600,16326
fresh_produce,FP29,0,600,66058
fresh_produce,FP13,2,600,2565
fresh_produce,FP17,5,600,73752
fresh_produce,FP09,0,600,6909
fresh_produce,FP10,0,600,17280
fresh_produce,FP10,0,600,14080
fresh_produce,FP22,3,600,72000
fresh_produce,FP10,0,600,30240
fresh_produce,FP10,0,600,16800
fresh_produce,FP10,10,600,15600
fresh_produce,FP29,0,600,49100
fresh_produce,FP18,0,600,90360
fresh_produce,FP12,0,600,93750
fresh_produce,FP10,3,600,34400
fresh_produce,FP04,0,600,162000
fresh_produce,FP10,0,600,17152
fresh_produce,FP09,0,600,9828
fresh_produce,FP29,0,600,38800
fresh_produce,FP18,0,600,48960
fresh_produce,FP16,10,600,13200
fresh_produce,FP10,0,600,36000
fresh_produce,FP10,0,600,46436
fresh_produce,FP23,0,600,51030
fresh_produce,FP02,0,600,87318
fresh_produce,FP25,0,600,810000
fresh_produce,FP25,0,600,60000
fresh_produce,FP02,0,600,16800
fresh_produce,FP02,2,600,79380
fresh_produce,FP23,0,600,283500
fresh_produce,FP27,0,600,34500
fresh_produce,FP10,0,600,29568
fresh_produce,FP10,0,600,15120
fresh_produce,FP10,0,600,30240
fresh_produce,FP10,0,600,17280
fresh_produce,FP10,1,600,2048
fresh_produce,FP10,0,600,17152
fresh_produce,FP10,0,600,17152
fresh_produce,FP10,0,600,30240
fresh_produce,FP02,0,600,25200
fresh_produce,FP23,0,600,83515
fresh_produce,FP23,3,600,102013
fresh_produce,FP02,0,600,8401
fresh_produce,FP02,0,600,151219
fresh_produce,FP23,3,600,246031
fresh_produce,FP23,0,600,120020
fresh_produce,FP02,0,600,134946
fresh_produce,FP23,0,600,113400
fresh_produce,FP02,0,600,47628
fresh_produce,FP23,0,600,79380
fresh_produce,FP23,0,600,116350
fresh_produce,FP10,0,600,16800
fresh_produce,FP29,0,600,73800
fresh_produce,FP18,0,600,60480
fresh_produce,FP12,1,600,71875
fresh_produce,FP09,0,600,4816
fresh_produce,FP33,12,600,238140
fresh_produce,FP01,0,600,305138
fresh_produce,FP25,0,600,54433
fresh_produce,FP25,0,600,54333
fresh_produce,FP23,0,600,79380
fresh_produce,FP02,0,600,47628
fresh_produce,FP29,5,600,44290
fresh_produce,FP16,0,600,4264
fresh_produce,FP09,0,600,4053
fresh_produce,FP29,10,600,64300
fresh_produce,FP12,100,600,31500
fresh_produce,FP17,100,600,42168
fresh_produce,FP18,0,600,133614
fresh_produce,FP09,10,600,5019
fresh_produce,FP10,0,600,15120
fresh_produce,FP10,0,600,15120
fresh_produce,FP10,0,600,16800
fresh_produce,FP10,1,600,12600
fresh_produce,FP10,0,600,29568
fresh_produce,FP10,0,600,15680
fresh_produce,FP28,0,600,108000
fresh_produce,FP28,0,600,118980
fresh_produce,FP25,0,600,59877
fresh_produce,FP25,0,600,59877
fresh_produce,FP28,0,600,47160
fresh_produce,FP22,10,600,48600
fresh_produce,FP22,20,600,72000
fresh_produce,FP10,2,600,56364
fresh_produce,FP10,0,600,14560
fresh_produce,FP23,15,600,85050
fresh_produce,FP02,0,600,39690
fresh_produce,FP02,8,600,71442
fresh_produce,FP23,14,600,62370
fresh_produce,FP02,6,600,87318
fresh_produce,FP23,7,600,39690
fresh_produce,FP25,0,600,324000
fresh_produce,FP02,0,600,39690
fresh_produce,FP23,0,600,61425
fresh_produce,FP10,2,600,15120
fresh_produce,FP29,3,600,83750
fresh_produce,FP12,0,600,178938
fresh_produce,FP31,0,600,3939
fresh_produce,FP14,1,600,48923
fresh_produce,FP18,0,600,16661
fresh_produce,FP09,0,600,7399
fresh_produce,FP29,0,600,59535
fresh_produce,FP17,0,600,70350
fresh_produce,FP13,0,600,2219
fresh_produce,FP10,0,600,17280
fresh_produce,FP04,0,600,162000
fresh_produce,FP12,0,600,164062
fresh_produce,FP14,0,600,34233
fresh_produce,FP10,0,600,19200
fresh_produce,FP10,0,600,11040
fresh_produce,FP09,0,600,5901
fresh_produce,FP29,0,600,45000
fresh_produce,FP18,0,600,38160
fresh_produce,FP16,0,600,7800
fresh_produce,FP12,5,600,83125
fresh_produce,FP10,1,600,17152
fresh_produce,FP10,6,600,30240
fresh_produce,FP10,0,600,33600
fresh_produce,FP10,2,600,19200
fresh_produce,FP10,0,600,17152
fresh_produce,FP22,10,600,53904
fresh_produce,FP09,0,600,7644
fresh_produce,FP29,0,600,33600
fresh_produce,FP18,0,600,54720
fresh_produce,FP16,0,600,10000
fresh_produce,FP28,4,600,132612
fresh_produce,FP04,0,600,162000
fresh_produce,FP10,0,600,17280
fresh_produce,FP28,0,600,145152
fresh_produce,FP25,6,600,81573
fresh_produce,FP25,6,600,335167
fresh_produce,FP25,6,600,91703
fresh_produce,FP25,6,600,202637
fresh_produce,FP33,0,600,248940
fresh_produce,FP28,0,600,118710
fresh_produce,FP25,0,600,54433
fresh_produce,FP25,0,600,54433
fresh_produce,FP10,0,600,29568
fresh_produce,FP10,0,600,15120
fresh_produce,FP29,0,600,36949
fresh_produce,FP16,0,600,15852
fresh_produce,FP12,1,600,174544
fresh_produce,FP14,0,600,48846
fresh_produce,FP18,0,600,19278
fresh_produce,FP09,0,600,5915
fresh_produce,FP23,0,600,120020
fresh_produce,FP23,0,600,57155
fresh_produce,FP29,1,600,49600
fresh_produce,FP14,0,600,30040
fresh_produce,FP31,0,600,11440
fresh_produce,FP09,0,600,5117
fresh_produce,FP10,0,600,16800
fresh_produce,FP10,0,600,16800
fresh_produce,FP10,1,600,34304
fresh_produce,FP10,0,600,16800
fresh_produce,FP23,0,600,120020
fresh_produce,FP02,0,600,74970
fresh_produce,FP23,0,600,147420
fresh_produce,FP02,0,600,95256
fresh_produce,FP23,0,600,35910
fresh_produce,FP28,0,600,140616
fresh_produce,FP18,0,600,43560
fresh_produce,FP12,0,600,93750
fresh_produce,FP14,1,600,10800
fresh_produce,FP10,0,600,16800
fresh_produce,FP10,2,600,15120
fresh_produce,FP23,6,600,45725
fresh_produce,FP02,0,600,56007
fresh_produce,FP23,7,600,25200
fresh_produce,FP02,5,600,84672
fresh_produce,FP01,1,600,216000
fresh_produce,FP01,0,600,54000
fresh_produce,FP01,0,600,360000
fresh_produce,FP28,0,600,117900
fresh_produce,FP08,5,600,21600
fresh_produce,FP08,5,600,5508
fresh_produce,FP29,0,600,74940
fresh_produce,FP12,10,600,34562
fresh_produce,FP17,3,600,27720
fresh_produce,FP14,0,600,6240
fresh_produce,FP31,0,600,10049
fresh_produce,FP18,1,600,48600
fresh_produce,FP09,0,600,7581
fresh_produce,FP10,0,600,29400
fresh_produce,FP29,0,600,39003
fresh_produce,FP14,0,600,7134
fresh_produce,FP16,0,600,6194
fresh_produce,FP22,30,600,72000
fresh_produce,FP12,5,600,48000
fresh_produce,FP09,0,600,4452
fresh_produce,FP10,0,600,17280
fresh_produce,FP10,0,600,33600
fresh_produce,FP10,0,600,16800
fresh_produce,FP10,0,600,42000
fresh_produce,FP23,0,600,120020
fresh_produce,FP29,0,600,56800
fresh_produce,FP16,0,600,2160
fresh_produce,FP25,0,600,160720
fresh_produce,FP28,2,600,55080
fresh_produce,FP25,0,600,237710
fresh_produce,FP25,0,600,57970
fresh_produce,FP10,0,600,17216
fresh_produce,FP10,0,600,34304
fresh_produce,FP09,0,600,6825
fresh_produce,FP29,0,600,32500
fresh_produce,FP14,0,600,49040
fresh_produce,FP09,0,600,1043
fresh_produce,FP29,0,600,76600
fresh_produce,FP16,0,600,13920
fresh_produce,FP12,0,600,109375
fresh_produce,FP10,0,600,16968
fresh_produce,FP10,6,600,16800
fresh_produce,FP09,0,600,4620
fresh_produce,FP29,0,600,24800
fresh_produce,FP18,1,600,51840
fresh_produce,FP10,0,600,34464
fresh_produce,FP10,0,600,42000
fresh_produce,FP23,0,600,197505
fresh_produce,FP02,0,600,58653
fresh_produce,FP02,0,600,158760
fresh_produce,FP23,1,600,85050
fresh_produce,FP10,0,600,16800
fresh_produce,FP10,3,600,34304
fresh_produce,FP29,0,600,69150
fresh_produce,FP16,0,600,11840
fresh_produce,FP18,12,600,52920
fresh_produce,FP09,0,600,6104
fresh_produce,FP23,2,600,105840
fresh_produce,FP02,3,600,17640
fresh_produce,FP12,0,600,37125
fresh_produce,FP29,0,600,32270
fresh_produce,FP14,0,600,6156
fresh_produce,FP31,0,600,15704
fresh_produce,FP15,0,600,10240
fresh_produce,FP10,0,600,15680
fresh_produce,FP10,0,600,16800
fresh_produce,FP02,0,600,168028
fresh_produce,FP02,0,600,39690
fresh_produce,FP23,0,600,79380
fresh_produce,FP28,0,600,113220
fresh_produce,FP23,1,600,4410
fresh_produce,FP02,0,600,2646
fresh_produce,FP02,1,600,5292
fresh_produce,FP23,5,600,1890
fresh_produce,FP23,0,600,60010
fresh_produce,FP02,0,600,50408
fresh_produce,FP30,2,600,117780
fresh_produce,FP01,0,600,120000
fresh_produce,FP01,0,600,255000
fresh_produce,FP25,0,600,221730
fresh_produce,FP28,3,600,118602
fresh_produce,FP28,1,600,123336
fresh_produce,FP12,0,600,59375
fresh_produce,FP09,0,600,10815
fresh_produce,FP22,20,600,33552
fresh_produce,FP22,1,600,18000
fresh_produce,FP10,0,600,17408
fresh_produce,FP10,1,600,16800
fresh_produce,FP10,1,600,16800
fresh_produce,FP28,0,600,61740
fresh_produce,FP23,0,600,113400
fresh_produce,FP23,0,600,96390
fresh_produce,FP02,20,600,7938
fresh_produce,FP02,0,600,15876
fresh_produce,FP23,0,600,96390
fresh_produce,FP02,0,600,23814
fresh_produce,FP23,0,600,90720
fresh_produce,FP23,0,600,90720
fresh_produce,FP02,0,600,23814
fresh_produce,FP09,0,600,5124
fresh_produce,FP29,0,600,28000
fresh_produce,FP16,0,600,2600
fresh_produce,FP23,0,600,28350
fresh_produce,FP02,0,600,111132
fresh_produce,FP23,0,600,113400
fresh_produce,FP19,0,600,51840
fresh_produce,FP23,0,600,51030
fresh_produce,FP30,0,600,124938
cut_flowers,CF09,0,403,
cut_flowers,CF10,0,600,
cut_flowers,CF11,0,70,
cut_flowers,CF12,2,600,
cut_flowers,CF13,0,565,
cut_flowers,CF01,0,550,
cut_flowers,CF02,0,600,
cut_flowers,CF03,0,600,
cut_flowers,CF11,0,160,
cut_flowers,CF10,0,600,
cut_flowers,CF12,1,600,
cut_flowers,CF13,1,600,
cut_flowers,CF01,1,600,
cut_flowers,CF03,0,600,
cut_flowers,CF09,0,453,
cut_flowers,CF06,0,600,
cut_flowers,CF04,50,200,
cut_flowers,CF04,0,600,
cut_flowers,CF04,8,450,
cut_flowers,CF04,6,300,
cut_flowers,CF04,12,550,
cut_flowers,CF04,9,520,
cut_flowers,CF06,8,520,
cut_flowers,CF04,6,300,
cut_flowers,CF01,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF09,0,509,
cut_flowers,CF12,0,600,
cut_flowers,CF12,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF03,0,600,
cut_flowers,CF09,0,450,
cut_flowers,CF05,2,600,
cut_flowers,CF05,5,600,
cut_flowers,CF04,10,270,
cut_flowers,CF04,5,480,
cut_flowers,CF04,5,320,
cut_flowers,CF04,5,320,
cut_flowers,CF10,0,600,
cut_flowers,CF05,1,600,
cut_flowers,CF06,5,500,
cut_flowers,CF04,7,600,
cut_flowers,CF04,3,200,
cut_flowers,CF05,6,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,1,600,
cut_flowers,CF04,2,600,
cut_flowers,CF06,2,600,
cut_flowers,CF04,2,300,
cut_flowers,CF10,0,600,
cut_flowers,CF11,1,290,
cut_flowers,CF12,0,550,
cut_flowers,CF13,0,450,
cut_flowers,CF01,0,450,
cut_flowers,CF02,0,520,
cut_flowers,CF03,1,520,
cut_flowers,CF11,0,210,
cut_flowers,CF10,0,600,
cut_flowers,CF12,0,570,
cut_flowers,CF13,0,550,
cut_flowers,CF01,0,520,
cut_flowers,CF02,0,520,
cut_flowers,CF03,0,560,
cut_flowers,CF09,0,450,
cut_flowers,CF10,0,600,
cut_flowers,CF05,4,600,
cut_flowers,CF04,10,600,
cut_flowers,CF04,0,450,
cut_flowers,CF04,10,560,
cut_flowers,CF04,10,600,
cut_flowers,CF05,2,600,
cut_flowers,CF05,3,600,
cut_flowers,CF04,10,600,
cut_flowers,CF04,10,600,
cut_flowers,CF04,10,600,
cut_flowers,CF04,10,600,
cut_flowers,CF06,0,600,
cut_flowers,CF04,10,600,
cut_flowers,CF04,10,600,
cut_flowers,CF04,10,600,
cut_flowers,CF06,10,500,
cut_flowers,CF04,0,200,
cut_flowers,CF04,10,600,
cut_flowers,CF12,2,200,
cut_flowers,CF01,0,600,
cut_flowers,CF13,2,400,
cut_flowers,CF09,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF11,0,240,
cut_flowers,CF10,0,600,
cut_flowers,CF09,0,600,
cut_flowers,CF12,10,600,
cut_flowers,CF13,0,385,
cut_flowers,CF01,0,600,
cut_flowers,CF03,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF11,0,120,
cut_flowers,CF10,0,600,
cut_flowers,CF12,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF03,0,600,
cut_flowers,CF09,0,600,
cut_flowers,CF10,0,600,
cut_flowers,CF05,2,600,
cut_flowers,CF04,2,600,
cut_flowers,CF04,2,90,
cut_flowers,CF04,2,360,
cut_flowers,CF04,2,520,
cut_flowers,CF05,2,600,
cut_flowers,CF05,10,600,
cut_flowers,CF04,3,600,
cut_flowers,CF04,2,600,
cut_flowers,CF04,2,100,
cut_flowers,CF04,1,600,
cut_flowers,CF06,0,600,
cut_flowers,CF04,4,600,
cut_flowers,CF11,0,95,
cut_flowers,CF10,0,600,
cut_flowers,CF11,0,170,
cut_flowers,CF10,0,600,
cut_flowers,CF04,0,400,
cut_flowers,CF04,3,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,3,560,
cut_flowers,CF04,5,600,
cut_flowers,CF04,2,600,
cut_flowers,CF07,0,120,
cut_flowers,CF04,0,270,
cut_flowers,CF05,32,600,
cut_flowers,CF10,0,600,
cut_flowers,CF05,0,600,
cut_flowers,CF05,2,600,
cut_flowers,CF11,0,245,
cut_flowers,CF10,0,550,
cut_flowers,CF12,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF03,0,600,
cut_flowers,CF09,0,600,
cut_flowers,CF05,30,600,
cut_flowers,CF05,2,600,
cut_flowers,CF05,0,600,
cut_flowers,CF05,5,600,
cut_flowers,CF05,2,600,
cut_flowers,CF04,1,560,
cut_flowers,CF05,2,600,
cut_flowers,CF04,2,600,
cut_flowers,CF05,2,600,
cut_flowers,CF04,3,600,
cut_flowers,CF04,3,600,
cut_flowers,CF04,3,600,
cut_flowers,CF04,3,520,
cut_flowers,CF04,5,600,
cut_flowers,CF06,0,600,
cut_flowers,CF05,1,600,
cut_flowers,CF04,0,600,
cut_flowers,CF06,0,520,
cut_flowers,CF08,0,120,
cut_flowers,CF04,3,600,
cut_flowers,CF04,3,600,
cut_flowers,CF04,3,450,
cut_flowers,CF04,3,450,
cut_flowers,CF06,3,550,
cut_flowers,CF04,2,600,
cut_flowers,CF04,2,600,
cut_flowers,CF12,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,1,600,
cut_flowers,CF03,0,600,
cut_flowers,CF05,2,600,
cut_flowers,CF11,0,90,
cut_flowers,CF10,0,600,
cut_flowers,CF12,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF03,1,600,
cut_flowers,CF09,0,600,
cut_flowers,CF05,20,600,
cut_flowers,CF05,10,600,
cut_flowers,CF05,10,600,
cut_flowers,CF10,0,600,
cut_flowers,CF06,0,600,
cut_flowers,CF04,2,600,
cut_flowers,CF05,4,600,
cut_flowers,CF05,5,600,
cut_flowers,CF05,8,600,
cut_flowers,CF05,3,600,
cut_flowers,CF05,3,600,
cut_flowers,CF05,2,600,
cut_flowers,CF04,5,600,
cut_flowers,CF04,0,450,
cut_flowers,CF04,0,320,
cut_flowers,CF04,0,320,
cut_flowers,CF05,1,600,
cut_flowers,CF05,3,600,
cut_flowers,CF05,1,600,
cut_flowers,CF04,13,600,
cut_flowers,CF04,12,600,
cut_flowers,CF06,0,500,
cut_flowers,CF04,2,200,
cut_flowers,CF04,2,600,
cut_flowers,CF05,2,600,
cut_flowers,CF05,3,600,
cut_flowers,CF10,0,520,
cut_flowers,CF11,0,385,
cut_flowers,CF12,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF03,0,600,
cut_flowers,CF12,0,600,
cut_flowers,CF13,0,600,
cut_flowers,CF01,0,600,
cut_flowers,CF02,0,600,
cut_flowers,CF03,0,600,
cut_flowers,CF10,0,600,
cut_flowers,CF05,5,600,
cut_flowers,CF05,10,600,
cut_flowers,CF05,0,600,
cut_flowers,CF04,0,600,
cut_flowers,CF04,0,600,
cut_flowers,CF07,0,150,
cut_flowers,CF08,0,150,
cut_flowers,CF04,1,600,
cut_flowers,CF04,0,200,
cut_flowers,CF04,0,600,
cut_flowers,CF06,10,600,
cut_flowers,CF04,20,600,
cut_flowers,CF04,10,300,
cut_flowers,CF10,0,600,
cut_flowers,CF11,0,600,
cut_flowers,CF09,0,384,
cut_flowers,CF12,0,600,
